date,fixed_30,fixed_15
1999-10-15T00:00:00Z,7.85,7.45
1999-10-22T00:00:00Z,7.93,7.53
1999-10-29T00:00:00Z,7.96,7.57
1999-11-05T00:00:00Z,7.84,7.45
1999-11-12T00:00:00Z,7.67,7.3
1999-11-19T00:00:00Z,7.69,7.31
1999-11-26T00:00:00Z,7.75,7.36
1999-12-03T00:00:00Z,7.84,7.46
1999-12-10T00:00:00Z,7.84,7.45
1999-12-17T00:00:00Z,7.86,7.47
1999-12-24T00:00:00Z,7.96,7.57
1999-12-31T00:00:00Z,8.06,7.66
2000-01-07T00:00:00Z,8.15,7.73
2000-01-14T00:00:00Z,8.18,7.78
2000-01-21T00:00:00Z,8.26,7.86
2000-01-28T00:00:00Z,8.25,7.84
2000-02-04T00:00:00Z,8.25,7.85
2000-02-11T00:00:00Z,8.36,7.96
2000-02-18T00:00:00Z,8.38,8
2000-02-25T00:00:00Z,8.31,7.92
2000-03-03T00:00:00Z,8.27,7.84
2000-03-10T00:00:00Z,8.23,7.81
2000-03-17T00:00:00Z,8.24,7.83
2000-03-24T00:00:00Z,8.23,7.84
2000-03-31T00:00:00Z,8.23,7.84
2000-04-07T00:00:00Z,8.2,7.83
2000-04-14T00:00:00Z,8.12,7.76
2000-04-21T00:00:00Z,8.16,7.82
2000-04-28T00:00:00Z,8.13,7.79
2000-05-05T00:00:00Z,8.28,7.94
2000-05-12T00:00:00Z,8.52,8.17
2000-05-19T00:00:00Z,8.64,8.31
2000-05-26T00:00:00Z,8.62,8.31
2000-06-02T00:00:00Z,8.54,8.24
2000-06-09T00:00:00Z,8.32,8.04
2000-06-16T00:00:00Z,8.22,7.91
2000-06-23T00:00:00Z,8.14,7.85
2000-06-30T00:00:00Z,8.22,7.92
2000-07-07T00:00:00Z,8.16,7.88
2000-07-14T00:00:00Z,8.09,7.8
2000-07-21T00:00:00Z,8.21,7.93
2000-07-28T00:00:00Z,8.13,7.85
2000-08-04T00:00:00Z,8.12,7.88
2000-08-11T00:00:00Z,8.04,7.75
2000-08-18T00:00:00Z,7.96,7.7
2000-08-25T00:00:00Z,7.99,7.72
2000-09-01T00:00:00Z,7.96,7.67
2000-09-08T00:00:00Z,7.94,7.65
2000-09-15T00:00:00Z,7.88,7.6
2000-09-22T00:00:00Z,7.9,7.57
2000-09-29T00:00:00Z,7.88,7.53
2000-10-06T00:00:00Z,7.83,7.5
2000-10-13T00:00:00Z,7.84,7.52
2000-10-20T00:00:00Z,7.83,7.5
2000-10-27T00:00:00Z,7.68,7.36
2000-11-03T00:00:00Z,7.73,7.41
2000-11-10T00:00:00Z,7.79,7.44
2000-11-17T00:00:00Z,7.73,7.41
2000-11-24T00:00:00Z,7.73,7.41
2000-12-01T00:00:00Z,7.65,7.35
2000-12-08T00:00:00Z,7.54,7.19
2000-12-15T00:00:00Z,7.42,7.11
2000-12-22T00:00:00Z,7.17,6.84
2000-12-29T00:00:00Z,7.13,6.79
2001-01-05T00:00:00Z,7.07,6.74
2001-01-12T00:00:00Z,6.89,6.49
2001-01-19T00:00:00Z,7.02,6.63
2001-01-26T00:00:00Z,7.15,6.7
2001-02-02T00:00:00Z,7.09,6.66
2001-02-09T00:00:00Z,6.98,6.6
2001-02-16T00:00:00Z,7.01,6.61
2001-02-23T00:00:00Z,7.12,6.69
2001-03-02T00:00:00Z,7.03,6.58
2001-03-09T00:00:00Z,6.97,6.52
2001-03-16T00:00:00Z,6.96,6.54
2001-03-23T00:00:00Z,6.89,6.44
2001-03-30T00:00:00Z,6.91,6.46
2001-04-06T00:00:00Z,7.01,6.54
2001-04-13T00:00:00Z,7.04,6.55
2001-04-20T00:00:00Z,7.14,6.66
2001-04-27T00:00:00Z,7.12,6.63
2001-05-04T00:00:00Z,7.14,6.66
2001-05-11T00:00:00Z,7.1,6.61
2001-05-18T00:00:00Z,7.14,6.67
2001-05-25T00:00:00Z,7.2,6.76
2001-06-01T00:00:00Z,7.24,6.78
2001-06-08T00:00:00Z,7.2,6.74
2001-06-15T00:00:00Z,7.14,6.7
2001-06-22T00:00:00Z,7.11,6.65
2001-06-29T00:00:00Z,7.11,6.63
2001-07-06T00:00:00Z,7.19,6.74
2001-07-13T00:00:00Z,7.21,6.76
2001-07-20T00:00:00Z,7.08,6.65
2001-07-27T00:00:00Z,7.03,6.58
2001-08-03T00:00:00Z,7,6.54
2001-08-10T00:00:00Z,7,6.54
2001-08-17T00:00:00Z,6.92,6.48
2001-08-24T00:00:00Z,6.91,6.47
2001-08-31T00:00:00Z,6.92,6.47
2001-09-07T00:00:00Z,6.89,6.44
2001-09-14T00:00:00Z,6.86,6.39
2001-09-21T00:00:00Z,6.8,6.3
2001-09-28T00:00:00Z,6.72,6.23
2001-10-05T00:00:00Z,6.64,6.11
2001-10-12T00:00:00Z,6.58,6.06
2001-10-19T00:00:00Z,6.61,6.09
2001-10-26T00:00:00Z,6.64,6.13
2001-11-02T00:00:00Z,6.56,6.04
2001-11-09T00:00:00Z,6.45,5.94
2001-11-16T00:00:00Z,6.51,5.98
2001-11-23T00:00:00Z,6.75,6.24
2001-11-30T00:00:00Z,7.02,6.53
2001-12-07T00:00:00Z,6.84,6.3
2001-12-14T00:00:00Z,7.09,6.57
2001-12-21T00:00:00Z,7.17,6.65
2001-12-28T00:00:00Z,7.16,6.65
2002-01-04T00:00:00Z,7.14,6.62
2002-01-11T00:00:00Z,7.06,6.55
2002-01-18T00:00:00Z,6.83,6.31
2002-01-25T00:00:00Z,6.96,6.44
2002-02-01T00:00:00Z,7.02,6.51
2002-02-08T00:00:00Z,6.88,6.36
2002-02-15T00:00:00Z,6.86,6.35
2002-02-22T00:00:00Z,6.81,6.28
2002-03-01T00:00:00Z,6.8,6.28
2002-03-08T00:00:00Z,6.87,6.37
2002-03-15T00:00:00Z,7.08,6.59
2002-03-22T00:00:00Z,7.14,6.65
2002-03-29T00:00:00Z,7.18,6.69
2002-04-05T00:00:00Z,7.13,6.64
2002-04-12T00:00:00Z,6.99,6.49
2002-04-19T00:00:00Z,6.94,6.42
2002-04-26T00:00:00Z,6.88,6.35
2002-05-03T00:00:00Z,6.78,6.26
2002-05-10T00:00:00Z,6.79,6.27
2002-05-17T00:00:00Z,6.89,6.37
2002-05-24T00:00:00Z,6.81,6.28
2002-05-31T00:00:00Z,6.76,6.22
2002-06-07T00:00:00Z,6.71,6.18
2002-06-14T00:00:00Z,6.71,6.17
2002-06-21T00:00:00Z,6.63,6.08
2002-06-28T00:00:00Z,6.55,5.99
2002-07-05T00:00:00Z,6.57,6.03
2002-07-12T00:00:00Z,6.54,6
2002-07-19T00:00:00Z,6.49,5.93
2002-07-26T00:00:00Z,6.34,5.76
2002-08-02T00:00:00Z,6.43,5.84
2002-08-09T00:00:00Z,6.31,5.69
2002-08-16T00:00:00Z,6.22,5.63
2002-08-23T00:00:00Z,6.27,5.71
2002-08-30T00:00:00Z,6.22,5.64
2002-09-06T00:00:00Z,6.15,5.56
2002-09-13T00:00:00Z,6.18,5.59
2002-09-20T00:00:00Z,6.05,5.47
2002-09-27T00:00:00Z,5.99,5.41
2002-10-04T00:00:00Z,6.01,5.4
2002-10-11T00:00:00Z,5.98,5.34
2002-10-18T00:00:00Z,6.15,5.56
2002-10-25T00:00:00Z,6.31,5.7
2002-11-01T00:00:00Z,6.13,5.51
2002-11-08T00:00:00Z,6.11,5.48
2002-11-15T00:00:00Z,5.94,5.32
2002-11-22T00:00:00Z,6.03,5.44
2002-11-29T00:00:00Z,6.13,5.57
2002-12-06T00:00:00Z,6.19,5.6
2002-12-13T00:00:00Z,6.04,5.46
2002-12-20T00:00:00Z,6.03,5.42
2002-12-27T00:00:00Z,5.93,5.32
2003-01-03T00:00:00Z,5.85,5.24
2003-01-10T00:00:00Z,5.95,5.33
2003-01-17T00:00:00Z,5.97,5.36
2003-01-24T00:00:00Z,5.91,5.31
2003-01-31T00:00:00Z,5.9,5.28
2003-02-07T00:00:00Z,5.88,5.27
2003-02-14T00:00:00Z,5.86,5.26
2003-02-21T00:00:00Z,5.84,5.21
2003-02-28T00:00:00Z,5.79,5.14
2003-03-07T00:00:00Z,5.67,5.01
2003-03-14T00:00:00Z,5.61,4.93
2003-03-21T00:00:00Z,5.79,5.11
2003-03-28T00:00:00Z,5.91,5.21
2003-04-04T00:00:00Z,5.79,5.06
2003-04-11T00:00:00Z,5.85,5.17
2003-04-18T00:00:00Z,5.82,5.12
2003-04-25T00:00:00Z,5.79,5.12
2003-05-02T00:00:00Z,5.7,5.03
2003-05-09T00:00:00Z,5.62,4.97
2003-05-16T00:00:00Z,5.45,4.84
2003-05-23T00:00:00Z,5.34,4.73
2003-05-30T00:00:00Z,5.31,4.73
2003-06-06T00:00:00Z,5.26,4.66
2003-06-13T00:00:00Z,5.21,4.6
2003-06-20T00:00:00Z,5.21,4.62
2003-06-27T00:00:00Z,5.24,4.63
2003-07-04T00:00:00Z,5.4,4.75
2003-07-11T00:00:00Z,5.52,4.85
2003-07-18T00:00:00Z,5.67,5
2003-07-25T00:00:00Z,5.94,5.27
2003-08-01T00:00:00Z,6.14,5.44
2003-08-08T00:00:00Z,6.34,5.66
2003-08-15T00:00:00Z,6.24,5.58
2003-08-22T00:00:00Z,6.28,5.6
2003-08-29T00:00:00Z,6.32,5.66
2003-09-05T00:00:00Z,6.44,5.77
2003-09-12T00:00:00Z,6.16,5.46
2003-09-19T00:00:00Z,6.01,5.3
2003-09-26T00:00:00Z,5.98,5.3
2003-10-03T00:00:00Z,5.77,5.1
2003-10-10T00:00:00Z,5.95,5.26
2003-10-17T00:00:00Z,6.05,5.36
2003-10-24T00:00:00Z,6.05,5.39
2003-10-31T00:00:00Z,5.94,5.26
2003-11-07T00:00:00Z,5.98,5.31
2003-11-14T00:00:00Z,6.03,5.39
2003-11-21T00:00:00Z,5.83,5.17
2003-11-28T00:00:00Z,5.89,5.22
2003-12-05T00:00:00Z,6.02,5.36
2003-12-12T00:00:00Z,5.88,5.24
2003-12-19T00:00:00Z,5.82,5.14
2003-12-26T00:00:00Z,5.81,5.13
2003-12-31T00:00:00Z,5.85,5.15
2004-01-08T00:00:00Z,5.87,5.17
2004-01-15T00:00:00Z,5.66,4.97
2004-01-22T00:00:00Z,5.64,4.95
2004-01-29T00:00:00Z,5.68,4.97
2004-02-05T00:00:00Z,5.72,5.03
2004-02-12T00:00:00Z,5.66,4.96
2004-02-19T00:00:00Z,5.58,4.87
2004-02-26T00:00:00Z,5.58,4.89
2004-03-04T00:00:00Z,5.59,4.88
2004-03-11T00:00:00Z,5.41,4.69
2004-03-18T00:00:00Z,5.38,4.69
2004-03-25T00:00:00Z,5.4,4.7
2004-04-01T00:00:00Z,5.52,4.84
2004-04-08T00:00:00Z,5.79,5.12
2004-04-15T00:00:00Z,5.89,5.23
2004-04-22T00:00:00Z,5.94,5.25
2004-04-29T00:00:00Z,6.01,5.35
2004-05-06T00:00:00Z,6.12,5.47
2004-05-13T00:00:00Z,6.34,5.72
2004-05-20T00:00:00Z,6.3,5.67
2004-05-27T00:00:00Z,6.32,5.69
2004-06-03T00:00:00Z,6.28,5.63
2004-06-10T00:00:00Z,6.3,5.67
2004-06-17T00:00:00Z,6.32,5.7
2004-06-24T00:00:00Z,6.25,5.64
2004-07-01T00:00:00Z,6.21,5.62
2004-07-08T00:00:00Z,6.01,5.42
2004-07-15T00:00:00Z,6,5.4
2004-07-22T00:00:00Z,5.98,5.39
2004-07-29T00:00:00Z,6.08,5.49
2004-08-05T00:00:00Z,5.99,5.4
2004-08-12T00:00:00Z,5.85,5.24
2004-08-19T00:00:00Z,5.81,5.19
2004-08-26T00:00:00Z,5.82,5.21
2004-09-02T00:00:00Z,5.77,5.15
2004-09-09T00:00:00Z,5.83,5.22
2004-09-16T00:00:00Z,5.75,5.13
2004-09-23T00:00:00Z,5.7,5.1
2004-09-30T00:00:00Z,5.72,5.12
2004-10-07T00:00:00Z,5.82,5.24
2004-10-14T00:00:00Z,5.74,5.14
2004-10-21T00:00:00Z,5.69,5.07
2004-10-28T00:00:00Z,5.64,5.01
2004-11-04T00:00:00Z,5.7,5.08
2004-11-11T00:00:00Z,5.76,5.16
2004-11-18T00:00:00Z,5.74,5.15
2004-11-24T00:00:00Z,5.72,5.15
2004-12-02T00:00:00Z,5.81,5.23
2004-12-09T00:00:00Z,5.71,5.14
2004-12-16T00:00:00Z,5.68,5.11
2004-12-22T00:00:00Z,5.75,5.18
2004-12-29T00:00:00Z,5.81,5.23
2005-01-06T00:00:00Z,5.77,5.21
2005-01-13T00:00:00Z,5.74,5.19
2005-01-20T00:00:00Z,5.67,5.15
2005-01-27T00:00:00Z,5.66,5.14
2005-02-03T00:00:00Z,5.63,5.14
2005-02-10T00:00:00Z,5.57,5.1
2005-02-17T00:00:00Z,5.62,5.14
2005-02-24T00:00:00Z,5.69,5.22
2005-03-03T00:00:00Z,5.79,5.33
2005-03-10T00:00:00Z,5.85,5.38
2005-03-17T00:00:00Z,5.95,5.47
2005-03-24T00:00:00Z,6.01,5.56
2005-03-31T00:00:00Z,6.04,5.58
2005-04-07T00:00:00Z,5.93,5.48
2005-04-14T00:00:00Z,5.91,5.46
2005-04-21T00:00:00Z,5.8,5.36
2005-04-28T00:00:00Z,5.78,5.33
2005-05-05T00:00:00Z,5.75,5.31
2005-05-12T00:00:00Z,5.77,5.33
2005-05-19T00:00:00Z,5.71,5.27
2005-05-26T00:00:00Z,5.65,5.21
2005-06-02T00:00:00Z,5.62,5.2
2005-06-09T00:00:00Z,5.56,5.14
2005-06-16T00:00:00Z,5.63,5.22
2005-06-23T00:00:00Z,5.57,5.16
2005-06-30T00:00:00Z,5.53,5.12
2005-07-07T00:00:00Z,5.62,5.2
2005-07-14T00:00:00Z,5.66,5.25
2005-07-21T00:00:00Z,5.73,5.32
2005-07-28T00:00:00Z,5.77,5.34
2005-08-04T00:00:00Z,5.82,5.38
2005-08-11T00:00:00Z,5.89,5.47
2005-08-18T00:00:00Z,5.8,5.4
2005-08-25T00:00:00Z,5.77,5.35
2005-09-01T00:00:00Z,5.71,5.32
2005-09-08T00:00:00Z,5.71,5.3
2005-09-15T00:00:00Z,5.74,5.32
2005-09-22T00:00:00Z,5.8,5.37
2005-09-29T00:00:00Z,5.91,5.48
2005-10-06T00:00:00Z,5.98,5.54
2005-10-13T00:00:00Z,6.03,5.62
2005-10-20T00:00:00Z,6.1,5.65
2005-10-27T00:00:00Z,6.15,5.69
2005-11-03T00:00:00Z,6.31,5.85
2005-11-10T00:00:00Z,6.36,5.89
2005-11-17T00:00:00Z,6.37,5.9
2005-11-23T00:00:00Z,6.28,5.81
2005-12-01T00:00:00Z,6.26,5.81
2005-12-08T00:00:00Z,6.32,5.87
2005-12-15T00:00:00Z,6.3,5.85
2005-12-22T00:00:00Z,6.26,5.79
2005-12-29T00:00:00Z,6.22,5.76
2006-01-05T00:00:00Z,6.21,5.76
2006-01-12T00:00:00Z,6.15,5.71
2006-01-19T00:00:00Z,6.1,5.67
2006-01-26T00:00:00Z,6.12,5.7
2006-02-02T00:00:00Z,6.23,5.81
2006-02-09T00:00:00Z,6.24,5.83
2006-02-16T00:00:00Z,6.28,5.91
2006-02-23T00:00:00Z,6.26,5.89
2006-03-02T00:00:00Z,6.24,5.89
2006-03-09T00:00:00Z,6.37,6
2006-03-16T00:00:00Z,6.34,5.98
2006-03-23T00:00:00Z,6.32,5.97
2006-03-30T00:00:00Z,6.35,6
2006-04-06T00:00:00Z,6.43,6.1
2006-04-13T00:00:00Z,6.49,6.14
2006-04-20T00:00:00Z,6.53,6.17
2006-04-27T00:00:00Z,6.58,6.21
2006-05-04T00:00:00Z,6.59,6.22
2006-05-11T00:00:00Z,6.58,6.17
2006-05-18T00:00:00Z,6.6,6.2
2006-05-25T00:00:00Z,6.62,6.23
2006-06-01T00:00:00Z,6.67,6.26
2006-06-08T00:00:00Z,6.62,6.23
2006-06-15T00:00:00Z,6.63,6.25
2006-06-22T00:00:00Z,6.71,6.36
2006-06-29T00:00:00Z,6.78,6.43
2006-07-06T00:00:00Z,6.79,6.44
2006-07-13T00:00:00Z,6.74,6.37
2006-07-20T00:00:00Z,6.8,6.41
2006-07-27T00:00:00Z,6.72,6.34
2006-08-03T00:00:00Z,6.63,6.27
2006-08-10T00:00:00Z,6.55,6.2
2006-08-17T00:00:00Z,6.52,6.2
2006-08-24T00:00:00Z,6.48,6.18
2006-08-31T00:00:00Z,6.44,6.14
2006-09-07T00:00:00Z,6.47,6.16
2006-09-14T00:00:00Z,6.43,6.11
2006-09-21T00:00:00Z,6.4,6.06
2006-09-28T00:00:00Z,6.31,5.98
2006-10-05T00:00:00Z,6.3,5.98
2006-10-12T00:00:00Z,6.37,6.06
2006-10-19T00:00:00Z,6.36,6.06
2006-10-26T00:00:00Z,6.4,6.1
2006-11-02T00:00:00Z,6.31,6.02
2006-11-09T00:00:00Z,6.33,6.04
2006-11-16T00:00:00Z,6.24,5.94
2006-11-22T00:00:00Z,6.18,5.91
2006-11-30T00:00:00Z,6.14,5.87
2006-12-07T00:00:00Z,6.11,5.84
2006-12-14T00:00:00Z,6.12,5.86
2006-12-21T00:00:00Z,6.13,5.89
2006-12-28T00:00:00Z,6.18,5.93
2007-01-04T00:00:00Z,6.18,5.94
2007-01-11T00:00:00Z,6.21,5.96
2007-01-18T00:00:00Z,6.23,5.98
2007-01-25T00:00:00Z,6.25,5.98
2007-02-01T00:00:00Z,6.34,6.06
2007-02-08T00:00:00Z,6.28,6.02
2007-02-15T00:00:00Z,6.3,6.03
2007-02-22T00:00:00Z,6.22,5.97
2007-03-01T00:00:00Z,6.18,5.92
2007-03-08T00:00:00Z,6.14,5.86
2007-03-15T00:00:00Z,6.14,5.88
2007-03-22T00:00:00Z,6.16,5.9
2007-03-29T00:00:00Z,6.16,5.86
2007-04-05T00:00:00Z,6.17,5.87
2007-04-12T00:00:00Z,6.22,5.9
2007-04-19T00:00:00Z,6.17,5.89
2007-04-26T00:00:00Z,6.16,5.87
2007-05-03T00:00:00Z,6.16,5.87
2007-05-10T00:00:00Z,6.15,5.87
2007-05-17T00:00:00Z,6.21,5.92
2007-05-24T00:00:00Z,6.37,6.06
2007-05-31T00:00:00Z,6.42,6.12
2007-06-07T00:00:00Z,6.53,6.22
2007-06-14T00:00:00Z,6.74,6.43
2007-06-21T00:00:00Z,6.69,6.37
2007-06-28T00:00:00Z,6.67,6.34
2007-07-05T00:00:00Z,6.63,6.3
2007-07-12T00:00:00Z,6.73,6.39
2007-07-19T00:00:00Z,6.73,6.38
2007-07-26T00:00:00Z,6.69,6.37
2007-08-02T00:00:00Z,6.68,6.32
2007-08-09T00:00:00Z,6.59,6.25
2007-08-16T00:00:00Z,6.62,6.3
2007-08-23T00:00:00Z,6.52,6.18
2007-08-30T00:00:00Z,6.45,6.12
2007-09-06T00:00:00Z,6.46,6.15
2007-09-13T00:00:00Z,6.31,5.97
2007-09-20T00:00:00Z,6.34,5.98
2007-09-27T00:00:00Z,6.42,6.09
2007-10-04T00:00:00Z,6.37,6.03
2007-10-11T00:00:00Z,6.4,6.06
2007-10-18T00:00:00Z,6.4,6.08
2007-10-25T00:00:00Z,6.33,5.99
2007-11-01T00:00:00Z,6.26,5.91
2007-11-08T00:00:00Z,6.24,5.9
2007-11-15T00:00:00Z,6.24,5.88
2007-11-21T00:00:00Z,6.2,5.83
2007-11-29T00:00:00Z,6.1,5.73
2007-12-06T00:00:00Z,5.96,5.65
2007-12-13T00:00:00Z,6.11,5.78
2007-12-20T00:00:00Z,6.14,5.79
2007-12-27T00:00:00Z,6.17,5.79
2008-01-03T00:00:00Z,6.07,5.68
2008-01-10T00:00:00Z,5.87,5.43
2008-01-17T00:00:00Z,5.69,5.21
2008-01-24T00:00:00Z,5.48,4.95
2008-01-31T00:00:00Z,5.68,5.17
2008-02-07T00:00:00Z,5.67,5.15
2008-02-14T00:00:00Z,5.72,5.25
2008-02-21T00:00:00Z,6.04,5.64
2008-02-28T00:00:00Z,6.24,5.72
2008-03-06T00:00:00Z,6.03,5.47
2008-03-13T00:00:00Z,6.13,5.6
2008-03-20T00:00:00Z,5.87,5.27
2008-03-27T00:00:00Z,5.85,5.34
2008-04-03T00:00:00Z,5.88,5.42
2008-04-10T00:00:00Z,5.88,5.42
2008-04-17T00:00:00Z,5.88,5.4
2008-04-24T00:00:00Z,6.03,5.62
2008-05-01T00:00:00Z,6.06,5.59
2008-05-08T00:00:00Z,6.05,5.6
2008-05-15T00:00:00Z,6.01,5.6
2008-05-22T00:00:00Z,5.98,5.55
2008-05-29T00:00:00Z,6.08,5.66
2008-06-05T00:00:00Z,6.09,5.65
2008-06-12T00:00:00Z,6.32,5.93
2008-06-19T00:00:00Z,6.42,6.02
2008-06-26T00:00:00Z,6.45,6.04
2008-07-03T00:00:00Z,6.35,5.92
2008-07-10T00:00:00Z,6.37,5.91
2008-07-17T00:00:00Z,6.26,5.78
2008-07-24T00:00:00Z,6.63,6.18
2008-07-31T00:00:00Z,6.52,6.07
2008-08-07T00:00:00Z,6.52,6.1
2008-08-14T00:00:00Z,6.52,6.07
2008-08-21T00:00:00Z,6.47,6
2008-08-28T00:00:00Z,6.4,5.93
2008-09-04T00:00:00Z,6.35,5.9
2008-09-11T00:00:00Z,5.93,5.54
2008-09-18T00:00:00Z,5.78,5.35
2008-09-25T00:00:00Z,6.09,5.77
2008-10-02T00:00:00Z,6.1,5.78
2008-10-09T00:00:00Z,5.94,5.63
2008-10-16T00:00:00Z,6.46,6.14
2008-10-23T00:00:00Z,6.04,5.72
2008-10-30T00:00:00Z,6.46,6.19
2008-11-06T00:00:00Z,6.2,5.88
2008-11-13T00:00:00Z,6.14,5.81
2008-11-20T00:00:00Z,6.04,5.73
2008-11-26T00:00:00Z,5.97,5.74
2008-12-04T00:00:00Z,5.53,5.33
2008-12-11T00:00:00Z,5.47,5.2
2008-12-18T00:00:00Z,5.19,4.92
2008-12-24T00:00:00Z,5.14,4.91
2008-12-31T00:00:00Z,5.1,4.83
2009-01-08T00:00:00Z,5.01,4.62
2009-01-15T00:00:00Z,4.96,4.65
2009-01-22T00:00:00Z,5.12,4.8
2009-01-29T00:00:00Z,5.1,4.8
2009-02-05T00:00:00Z,5.25,4.92
2009-02-12T00:00:00Z,5.16,4.81
2009-02-19T00:00:00Z,5.04,4.68
2009-02-26T00:00:00Z,5.07,4.68
2009-03-05T00:00:00Z,5.15,4.72
2009-03-12T00:00:00Z,5.03,4.64
2009-03-19T00:00:00Z,4.98,4.61
2009-03-26T00:00:00Z,4.85,4.58
2009-04-02T00:00:00Z,4.78,4.52
2009-04-09T00:00:00Z,4.87,4.54
2009-04-16T00:00:00Z,4.82,4.48
2009-04-23T00:00:00Z,4.8,4.48
2009-04-30T00:00:00Z,4.78,4.48
2009-05-07T00:00:00Z,4.84,4.51
2009-05-14T00:00:00Z,4.86,4.52
2009-05-21T00:00:00Z,4.82,4.5
2009-05-28T00:00:00Z,4.91,4.53
2009-06-04T00:00:00Z,5.29,4.79
2009-06-11T00:00:00Z,5.59,5.06
2009-06-18T00:00:00Z,5.38,4.89
2009-06-25T00:00:00Z,5.42,4.87
2009-07-02T00:00:00Z,5.32,4.77
2009-07-09T00:00:00Z,5.2,4.69
2009-07-16T00:00:00Z,5.14,4.63
2009-07-23T00:00:00Z,5.2,4.68
2009-07-30T00:00:00Z,5.25,4.69
2009-08-06T00:00:00Z,5.22,4.63
2009-08-13T00:00:00Z,5.29,4.68
2009-08-20T00:00:00Z,5.12,4.56
2009-08-27T00:00:00Z,5.14,4.58
2009-09-03T00:00:00Z,5.08,4.54
2009-09-10T00:00:00Z,5.07,4.5
2009-09-17T00:00:00Z,5.04,4.47
2009-09-24T00:00:00Z,5.04,4.46
2009-10-01T00:00:00Z,4.94,4.36
2009-10-08T00:00:00Z,4.87,4.33
2009-10-15T00:00:00Z,4.92,4.37
2009-10-22T00:00:00Z,5,4.43
2009-10-29T00:00:00Z,5.03,4.46
2009-11-05T00:00:00Z,4.98,4.4
2009-11-12T00:00:00Z,4.91,4.36
2009-11-19T00:00:00Z,4.83,4.32
2009-11-25T00:00:00Z,4.78,4.29
2009-12-03T00:00:00Z,4.71,4.27
2009-12-10T00:00:00Z,4.81,4.32
2009-12-17T00:00:00Z,4.94,4.38
2009-12-24T00:00:00Z,5.05,4.45
2009-12-31T00:00:00Z,5.14,4.54
2010-01-07T00:00:00Z,5.09,4.5
2010-01-14T00:00:00Z,5.06,4.45
2010-01-21T00:00:00Z,4.99,4.4
2010-01-28T00:00:00Z,4.98,4.39
2010-02-04T00:00:00Z,5.01,4.4
2010-02-11T00:00:00Z,4.97,4.34
2010-02-18T00:00:00Z,4.93,4.33
2010-02-25T00:00:00Z,5.05,4.4
2010-03-04T00:00:00Z,4.97,4.33
2010-03-11T00:00:00Z,4.95,4.32
2010-03-18T00:00:00Z,4.96,4.33
2010-03-25T00:00:00Z,4.99,4.34
2010-04-01T00:00:00Z,5.08,4.39
2010-04-08T00:00:00Z,5.21,4.52
2010-04-15T00:00:00Z,5.07,4.4
2010-04-22T00:00:00Z,5.07,4.39
2010-04-29T00:00:00Z,5.06,4.39
2010-05-06T00:00:00Z,5,4.36
2010-05-13T00:00:00Z,4.93,4.3
2010-05-20T00:00:00Z,4.84,4.24
2010-05-27T00:00:00Z,4.78,4.21
2010-06-03T00:00:00Z,4.79,4.2
2010-06-10T00:00:00Z,4.72,4.17
2010-06-17T00:00:00Z,4.75,4.2
2010-06-24T00:00:00Z,4.69,4.13
2010-07-01T00:00:00Z,4.58,4.04
2010-07-08T00:00:00Z,4.57,4.07
2010-07-15T00:00:00Z,4.57,4.06
2010-07-22T00:00:00Z,4.56,4.03
2010-07-29T00:00:00Z,4.54,4
2010-08-05T00:00:00Z,4.49,3.95
2010-08-12T00:00:00Z,4.44,3.92
2010-08-19T00:00:00Z,4.42,3.9
2010-08-26T00:00:00Z,4.36,3.86
2010-09-02T00:00:00Z,4.32,3.83
2010-09-09T00:00:00Z,4.35,3.83
2010-09-16T00:00:00Z,4.37,3.82
2010-09-23T00:00:00Z,4.37,3.82
2010-09-30T00:00:00Z,4.32,3.75
2010-10-07T00:00:00Z,4.27,3.72
2010-10-14T00:00:00Z,4.19,3.62
2010-10-21T00:00:00Z,4.21,3.64
2010-10-28T00:00:00Z,4.23,3.66
2010-11-04T00:00:00Z,4.24,3.63
2010-11-11T00:00:00Z,4.17,3.57
2010-11-18T00:00:00Z,4.39,3.76
2010-11-24T00:00:00Z,4.4,3.77
2010-12-02T00:00:00Z,4.46,3.81
2010-12-09T00:00:00Z,4.61,3.96
2010-12-16T00:00:00Z,4.83,4.17
2010-12-23T00:00:00Z,4.81,4.15
2010-12-30T00:00:00Z,4.86,4.2
2011-01-06T00:00:00Z,4.77,4.13
2011-01-13T00:00:00Z,4.71,4.08
2011-01-20T00:00:00Z,4.74,4.05
2011-01-27T00:00:00Z,4.8,4.09
2011-02-03T00:00:00Z,4.81,4.08
2011-02-10T00:00:00Z,5.05,4.29
2011-02-17T00:00:00Z,5,4.27
2011-02-24T00:00:00Z,4.95,4.22
2011-03-03T00:00:00Z,4.87,4.15
2011-03-10T00:00:00Z,4.88,4.15
2011-03-17T00:00:00Z,4.76,3.97
2011-03-24T00:00:00Z,4.81,4.04
2011-03-31T00:00:00Z,4.86,4.09
2011-04-07T00:00:00Z,4.87,4.1
2011-04-14T00:00:00Z,4.91,4.13
2011-04-21T00:00:00Z,4.8,4.02
2011-04-28T00:00:00Z,4.78,3.97
2011-05-05T00:00:00Z,4.71,3.89
2011-05-12T00:00:00Z,4.63,3.82
2011-05-19T00:00:00Z,4.61,3.8
2011-05-26T00:00:00Z,4.6,3.78
2011-06-02T00:00:00Z,4.55,3.74
2011-06-09T00:00:00Z,4.49,3.68
